category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
Country,1.0,0.0,0.0,0.0,0.0,French Polynesia,Unarmed Assault,Attack Type
Country,2.0,4.0,0.0,0.0,0.0,Gabon,Armed Assault,Attack Type
Country,2.0,2.0,0.0,1.0,0.0,Gabon,Assassination,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Gambia,Assassination,Attack Type
Country,1.0,0.0,0.0,2.0,0.0,Gambia,Facility/Infrastructure Attack,Attack Type
Country,41.0,100.0,4.0,54.0,0.0,Georgia,Armed Assault,Attack Type
Country,27.0,28.0,0.0,15.0,0.0,Georgia,Assassination,Attack Type
Country,110.0,107.0,0.0,277.0,0.0,Georgia,Bombing/Explosion,Attack Type
Country,6.0,1.0,1.0,3.0,1.0,Georgia,Facility/Infrastructure Attack,Attack Type
Country,1.0,2.0,0.0,10.0,0.0,Georgia,Hijacking,Attack Type
Country,21.0,3.0,0.0,5.0,0.0,Georgia,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,7.0,0.0,Georgia,Unarmed Assault,Attack Type
Country,104.0,25.0,1.0,218.0,0.0,Germany,Armed Assault,Attack Type
Country,26.0,16.0,0.0,19.0,0.0,Germany,Assassination,Attack Type
Country,70.0,1.0,0.0,58.0,0.0,Germany,Bombing/Explosion,Attack Type
Country,340.0,13.0,3.0,148.0,16.0,Germany,Facility/Infrastructure Attack,Attack Type
Country,1.0,3.0,1.0,3.0,0.0,Germany,Hijacking,Attack Type
Country,2.0,0.0,0.0,2.0,0.0,Germany,Hostage Taking (Barricade Incident),Attack Type
Country,6.0,1.0,0.0,0.0,0.0,Germany,Hostage Taking (Kidnapping),Attack Type
Country,21.0,1.0,0.0,65.0,0.0,Germany,Unarmed Assault,Attack Type
Country,4.0,8.0,0.0,0.0,0.0,Ghana,Armed Assault,Attack Type
Country,2.0,0.0,0.0,4.0,0.0,Ghana,Assassination,Attack Type
Country,7.0,0.0,0.0,0.0,0.0,Ghana,Bombing/Explosion,Attack Type
Country,1.0,1.0,0.0,0.0,0.0,Ghana,Unarmed Assault,Attack Type
Country,1.0,3.0,0.0,0.0,0.0,Gibraltar,Bombing/Explosion,Attack Type
Country,101.0,16.0,0.0,108.0,0.0,Greece,Armed Assault,Attack Type
Country,70.0,37.0,0.0,32.0,0.0,Greece,Assassination,Attack Type
Country,679.0,122.0,6.0,524.0,3.0,Greece,Bombing/Explosion,Attack Type
Country,312.0,4.0,0.0,11.0,0.0,Greece,Facility/Infrastructure Attack,Attack Type
Country,7.0,74.0,8.0,27.0,2.0,Greece,Hijacking,Attack Type
Country,4.0,0.0,0.0,10.0,0.0,Greece,Hostage Taking (Barricade Incident),Attack Type
Country,3.0,1.0,0.0,0.0,0.0,Greece,Hostage Taking (Kidnapping),Attack Type
Country,7.0,0.0,0.0,8.0,0.0,Greece,Unarmed Assault,Attack Type
Country,3.0,5.0,0.0,1.0,0.0,Grenada,Assassination,Attack Type
Country,1.0,3.0,0.0,20.0,0.0,Grenada,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Guadeloupe,Armed Assault,Attack Type
Country,3.0,1.0,0.0,2.0,0.0,Guadeloupe,Assassination,Attack Type
Country,30.0,7.0,0.0,42.0,0.0,Guadeloupe,Bombing/Explosion,Attack Type
Country,605.0,3412.0,2.0,443.0,0.0,Guatemala,Armed Assault,Attack Type
Country,491.0,705.0,2.0,67.0,0.0,Guatemala,Assassination,Attack Type
Country,440.0,434.0,9.0,531.0,0.0,Guatemala,Bombing/Explosion,Attack Type
Country,93.0,17.0,3.0,18.0,0.0,Guatemala,Facility/Infrastructure Attack,Attack Type
Country,4.0,0.0,0.0,1.0,0.0,Guatemala,Hijacking,Attack Type
Country,35.0,11.0,0.0,8.0,0.0,Guatemala,Hostage Taking (Barricade Incident),Attack Type
Country,192.0,151.0,0.0,8.0,0.0,Guatemala,Hostage Taking (Kidnapping),Attack Type
Country,1.0,5.0,0.0,0.0,0.0,Guatemala,Unarmed Assault,Attack Type
Country,7.0,103.0,0.0,32.0,0.0,Guinea,Armed Assault,Attack Type
Country,8.0,5.0,0.0,21.0,0.0,Guinea,Assassination,Attack Type
Country,1.0,1.0,0.0,4.0,1.0,Guinea,Bombing/Explosion,Attack Type
Country,3.0,60.0,0.0,0.0,0.0,Guinea,Facility/Infrastructure Attack,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Guinea,Hostage Taking (Kidnapping),Attack Type
Country,5.0,1.0,1.0,12.0,0.0,Guinea-Bissau,Armed Assault,Attack Type
Country,3.0,2.0,0.0,0.0,0.0,Guinea-Bissau,Assassination,Attack Type
Country,1.0,11.0,0.0,12.0,0.0,Guinea-Bissau,Bombing/Explosion,Attack Type
Country,7.0,32.0,0.0,18.0,0.0,Guyana,Armed Assault,Attack Type
Country,4.0,7.0,0.0,1.0,0.0,Guyana,Assassination,Attack Type
Country,9.0,1.0,0.0,5.0,0.0,Guyana,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Guyana,Facility/Infrastructure Attack,Attack Type
Country,2.0,1.0,0.0,0.0,0.0,Guyana,Hostage Taking (Kidnapping),Attack Type
Country,51.0,211.0,0.0,127.0,0.0,Haiti,Armed Assault,Attack Type
Country,70.0,67.0,0.0,24.0,1.0,Haiti,Assassination,Attack Type
Country,37.0,23.0,0.0,133.0,0.0,Haiti,Bombing/Explosion,Attack Type
Country,23.0,5.0,0.0,5.0,0.0,Haiti,Facility/Infrastructure Attack,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Haiti,Hijacking,Attack Type
Country,9.0,2.0,0.0,1.0,0.0,Haiti,Hostage Taking (Kidnapping),Attack Type
Country,6.0,18.0,0.0,2.0,0.0,Haiti,Unarmed Assault,Attack Type
Country,56.0,186.0,0.0,65.0,0.0,Honduras,Armed Assault,Attack Type
Country,60.0,64.0,0.0,22.0,0.0,Honduras,Assassination,Attack Type
Country,151.0,28.0,1.0,146.0,1.0,Honduras,Bombing/Explosion,Attack Type
Country,7.0,0.0,0.0,0.0,0.0,Honduras,Facility/Infrastructure Attack,Attack Type
Country,3.0,0.0,0.0,1.0,0.0,Honduras,Hijacking,Attack Type
Country,3.0,1.0,0.0,2.0,0.0,Honduras,Hostage Taking (Barricade Incident),Attack Type
Country,26.0,11.0,0.0,1.0,0.0,Honduras,Hostage Taking (Kidnapping),Attack Type
Country,3.0,0.0,0.0,1.0,0.0,Honduras,Unarmed Assault,Attack Type
Country,6.0,0.0,0.0,16.0,20.0,Hong Kong,Armed Assault,Attack Type
Country,3.0,1.0,0.0,3.0,0.0,Hong Kong,Assassination,Attack Type
Country,9.0,0.0,0.0,31.0,0.0,Hong Kong,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Hong Kong,Facility/Infrastructure Attack,Attack Type
Country,2.0,3.0,0.0,3.0,0.0,Hong Kong,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,46.0,0.0,Hong Kong,Unarmed Assault,Attack Type
Country,4.0,0.0,0.0,3.0,0.0,Hungary,Armed Assault,Attack Type
Country,2.0,0.0,0.0,2.0,0.0,Hungary,Assassination,Attack Type
Country,31.0,3.0,0.0,7.0,0.0,Hungary,Bombing/Explosion,Attack Type
Country,4.0,2.0,0.0,0.0,0.0,Hungary,Facility/Infrastructure Attack,Attack Type
Country,2.0,1.0,0.0,2.0,0.0,Hungary,Unarmed Assault,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Iceland,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Iceland,Facility/Infrastructure Attack,Attack Type
Country,2702.0,8458.0,540.0,5148.0,97.0,India,Armed Assault,Attack Type
Country,1057.0,1767.0,6.0,682.0,1.0,India,Assassination,Attack Type
Country,3999.0,5507.0,123.0,19803.0,14.0,India,Bombing/Explosion,Attack Type
Country,679.0,98.0,11.0,128.0,1.0,India,Facility/Infrastructure Attack,Attack Type
Country,34.0,37.0,3.0,35.0,0.0,India,Hijacking,Attack Type
Country,16.0,16.0,4.0,20.0,0.0,India,Hostage Taking (Barricade Incident),Attack Type
Country,923.0,757.0,28.0,235.0,6.0,India,Hostage Taking (Kidnapping),Attack Type
Country,78.0,20.0,8.0,137.0,8.0,India,Unarmed Assault,Attack Type
Country,222.0,391.0,21.0,523.0,9.0,Indonesia,Armed Assault,Attack Type
Country,31.0,21.0,0.0,29.0,0.0,Indonesia,Assassination,Attack Type
Country,264.0,501.0,32.0,1590.0,13.0,Indonesia,Bombing/Explosion,Attack Type
Country,104.0,46.0,1.0,59.0,9.0,Indonesia,Facility/Infrastructure Attack,Attack Type
Country,1.0,4.0,4.0,0.0,0.0,Indonesia,Hijacking,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Indonesia,Hostage Taking (Barricade Incident),Attack Type
Country,31.0,35.0,0.0,12.0,0.0,Indonesia,Hostage Taking (Kidnapping),Attack Type
Country,9.0,10.0,0.0,18.0,0.0,Indonesia,Unarmed Assault,Attack Type
Country,93.0,209.0,13.0,230.0,1.0,Iran,Armed Assault,Attack Type
Country,113.0,94.0,2.0,68.0,2.0,Iran,Assassination,Attack Type
Country,329.0,741.0,13.0,3595.0,0.0,Iran,Bombing/Explosion,Attack Type
Country,33.0,440.0,0.0,104.0,0.0,Iran,Facility/Infrastructure Attack,Attack Type
Country,5.0,4.0,0.0,1.0,0.0,Iran,Hijacking,Attack Type
Country,3.0,0.0,0.0,5.0,0.0,Iran,Hostage Taking (Barricade Incident),Attack Type
Country,16.0,5.0,1.0,4.0,2.0,Iran,Hostage Taking (Kidnapping),Attack Type
Country,1.0,5.0,0.0,0.0,0.0,Iran,Unarmed Assault,Attack Type
Country,2772.0,7978.0,973.0,3996.0,159.0,Iraq,Armed Assault,Attack Type
Country,1166.0,1505.0,69.0,2302.0,10.0,Iraq,Assassination,Attack Type
Country,13586.0,41463.0,3145.0,106732.0,250.0,Iraq,Bombing/Explosion,Attack Type
Country,80.0,189.0,114.0,89.0,0.0,Iraq,Facility/Infrastructure Attack,Attack Type
Country,10.0,15.0,0.0,4.0,1.0,Iraq,Hijacking,Attack Type
Country,20.0,193.0,65.0,227.0,0.0,Iraq,Hostage Taking (Barricade Incident),Attack Type
Country,653.0,4805.0,26.0,286.0,12.0,Iraq,Hostage Taking (Kidnapping),Attack Type
Country,3.0,2.0,0.0,0.0,0.0,Iraq,Unarmed Assault,Attack Type
Country,22.0,10.0,2.0,2.0,0.0,Ireland,Armed Assault,Attack Type
Country,36.0,41.0,1.0,1.0,0.0,Ireland,Assassination,Attack Type
Country,137.0,45.0,0.0,7.0,0.0,Ireland,Bombing/Explosion,Attack Type
Country,59.0,9.0,0.0,9.0,0.0,Ireland,Facility/Infrastructure Attack,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Ireland,Hijacking,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Ireland,Hostage Taking (Barricade Incident),Attack Type
Country,11.0,7.0,0.0,0.0,0.0,Ireland,Hostage Taking (Kidnapping),Attack Type
Country,3.0,1.0,0.0,8.0,0.0,Ireland,Unarmed Assault,Attack Type
Country,249.0,257.0,62.0,597.0,16.0,Israel,Armed Assault,Attack Type
Country,179.0,103.0,2.0,133.0,1.0,Israel,Assassination,Attack Type
Country,1455.0,1100.0,165.0,6301.0,12.0,Israel,Bombing/Explosion,Attack Type
Country,71.0,5.0,0.0,18.0,0.0,Israel,Facility/Infrastructure Attack,Attack Type
Country,3.0,1.0,1.0,0.0,0.0,Israel,Hijacking,Attack Type
Country,6.0,100.0,15.0,77.0,0.0,Israel,Hostage Taking (Barricade Incident),Attack Type
Country,18.0,18.0,6.0,9.0,0.0,Israel,Hostage Taking (Kidnapping),Attack Type
Country,26.0,32.0,1.0,253.0,0.0,Israel,Unarmed Assault,Attack Type
Country,221.0,16.0,1.0,147.0,0.0,Italy,Armed Assault,Attack Type
Country,200.0,156.0,0.0,79.0,0.0,Italy,Assassination,Attack Type
Country,651.0,160.0,7.0,790.0,3.0,Italy,Bombing/Explosion,Attack Type
Country,326.0,5.0,0.0,33.0,0.0,Italy,Facility/Infrastructure Attack,Attack Type
Country,6.0,31.0,0.0,0.0,0.0,Italy,Hijacking,Attack Type
Country,18.0,30.0,0.0,53.0,0.0,Italy,Hostage Taking (Barricade Incident),Attack Type
Country,60.0,11.0,0.0,8.0,0.0,Italy,Hostage Taking (Kidnapping),Attack Type
Country,9.0,0.0,0.0,4.0,0.0,Italy,Unarmed Assault,Attack Type
Country,31.0,159.0,14.0,94.0,0.0,Ivory Coast,Armed Assault,Attack Type
Country,2.0,2.0,0.0,0.0,0.0,Ivory Coast,Assassination,Attack Type
Country,4.0,13.0,0.0,11.0,0.0,Ivory Coast,Bombing/Explosion,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Ivory Coast,Facility/Infrastructure Attack,Attack Type
Country,5.0,5.0,0.0,7.0,0.0,Ivory Coast,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Ivory Coast,Unarmed Assault,Attack Type
Country,16.0,26.0,0.0,33.0,1.0,Jamaica,Armed Assault,Attack Type
Country,10.0,9.0,0.0,2.0,1.0,Jamaica,Assassination,Attack Type
Country,3.0,0.0,0.0,0.0,0.0,Jamaica,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Jamaica,Facility/Infrastructure Attack,Attack Type
Country,1.0,2.0,0.0,0.0,0.0,Jamaica,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Jamaica,Unarmed Assault,Attack Type
Country,47.0,3.0,0.0,110.0,0.0,Japan,Armed Assault,Attack Type
Country,22.0,7.0,0.0,10.0,0.0,Japan,Assassination,Attack Type
Country,118.0,6.0,0.0,38.0,0.0,Japan,Bombing/Explosion,Attack Type
Country,156.0,5.0,0.0,66.0,0.0,Japan,Facility/Infrastructure Attack,Attack Type
Country,3.0,0.0,0.0,0.0,0.0,Japan,Hijacking,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Japan,Hostage Taking (Barricade Incident),Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Japan,Hostage Taking (Kidnapping),Attack Type
Country,29.0,23.0,0.0,6745.0,0.0,Japan,Unarmed Assault,Attack Type
Country,19.0,10.0,2.0,48.0,12.0,Jordan,Armed Assault,Attack Type
Country,17.0,6.0,0.0,10.0,0.0,Jordan,Assassination,Attack Type
Country,34.0,68.0,6.0,121.0,0.0,Jordan,Bombing/Explosion,Attack Type
Country,5.0,0.0,0.0,0.0,0.0,Jordan,Facility/Infrastructure Attack,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Jordan,Hijacking,Attack Type
Country,3.0,9.0,0.0,5.0,0.0,Jordan,Hostage Taking (Barricade Incident),Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Jordan,Hostage Taking (Kidnapping),Attack Type
Country,5.0,6.0,0.0,3.0,0.0,Kazakhstan,Armed Assault,Attack Type
Country,5.0,5.0,0.0,2.0,0.0,Kazakhstan,Assassination,Attack Type
Country,7.0,12.0,3.0,5.0,0.0,Kazakhstan,Bombing/Explosion,Attack Type
Country,4.0,0.0,0.0,0.0,0.0,Kazakhstan,Facility/Infrastructure Attack,Attack Type
Country,190.0,669.0,51.0,379.0,1.0,Kenya,Armed Assault,Attack Type
Country,36.0,44.0,3.0,21.0,0.0,Kenya,Assassination,Attack Type
Country,196.0,514.0,26.0,5225.0,4.0,Kenya,Bombing/Explosion,Attack Type
Country,16.0,2.0,0.0,5.0,2.0,Kenya,Facility/Infrastructure Attack,Attack Type
Country,8.0,3.0,0.0,6.0,0.0,Kenya,Hijacking,Attack Type
Country,8.0,224.0,9.0,305.0,0.0,Kenya,Hostage Taking (Barricade Incident),Attack Type
Country,23.0,125.0,2.0,59.0,0.0,Kenya,Hostage Taking (Kidnapping),Attack Type
Country,6.0,1.0,0.0,6.0,0.0,Kenya,Unarmed Assault,Attack Type
Country,49.0,35.0,1.0,57.0,2.0,Kosovo,Armed Assault,Attack Type
Country,9.0,5.0,0.0,1.0,0.0,Kosovo,Assassination,Attack Type
Country,104.0,37.0,0.0,299.0,0.0,Kosovo,Bombing/Explosion,Attack Type
Country,8.0,0.0,0.0,1.0,0.0,Kosovo,Facility/Infrastructure Attack,Attack Type
Country,2.0,1.0,0.0,0.0,0.0,Kosovo,Hostage Taking (Kidnapping),Attack Type
Country,2.0,0.0,0.0,1.0,0.0,Kosovo,Unarmed Assault,Attack Type
Country,11.0,7.0,2.0,10.0,0.0,Kuwait,Armed Assault,Attack Type
Country,11.0,5.0,0.0,5.0,0.0,Kuwait,Assassination,Attack Type
Country,26.0,44.0,1.0,262.0,0.0,Kuwait,Bombing/Explosion,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Kuwait,Facility/Infrastructure Attack,Attack Type
Country,1.0,4.0,0.0,2.0,0.0,Kuwait,Hijacking,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Kuwait,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,16.0,1.0,Kuwait,Unarmed Assault,Attack Type
Country,3.0,3.0,0.0,4.0,0.0,Kyrgyzstan,Armed Assault,Attack Type
Country,3.0,3.0,0.0,1.0,0.0,Kyrgyzstan,Assassination,Attack Type
Country,13.0,2.0,0.0,7.0,0.0,Kyrgyzstan,Bombing/Explosion,Attack Type
Country,3.0,0.0,0.0,0.0,0.0,Kyrgyzstan,Facility/Infrastructure Attack,Attack Type
Country,3.0,1.0,0.0,0.0,0.0,Kyrgyzstan,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,1.0,0.0,Kyrgyzstan,Unarmed Assault,Attack Type
Country,4.0,12.0,0.0,1.0,0.0,Laos,Armed Assault,Attack Type
Country,12.0,1.0,0.0,46.0,0.0,Laos,Bombing/Explosion,Attack Type
Country,1.0,2.0,0.0,0.0,0.0,Laos,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,1.0,0.0,Latvia,Armed Assault,Attack Type
Country,1.0,1.0,0.0,0.0,0.0,Latvia,Assassination,Attack Type
Country,13.0,1.0,0.0,35.0,0.0,Latvia,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Latvia,Facility/Infrastructure Attack,Attack Type
Country,299.0,337.0,35.0,754.0,11.0,Lebanon,Armed Assault,Attack Type
Country,320.0,345.0,3.0,517.0,0.0,Lebanon,Assassination,Attack Type
Country,1396.0,3052.0,49.0,8975.0,5.0,Lebanon,Bombing/Explosion,Attack Type
Country,15.0,0.0,0.0,0.0,0.0,Lebanon,Facility/Infrastructure Attack,Attack Type
Country,18.0,0.0,0.0,2.0,0.0,Lebanon,Hijacking,Attack Type
Country,3.0,7.0,2.0,10.0,0.0,Lebanon,Hostage Taking (Barricade Incident),Attack Type
Country,164.0,37.0,0.0,21.0,0.0,Lebanon,Hostage Taking (Kidnapping),Attack Type
Country,6.0,0.0,0.0,9.0,0.0,Lebanon,Unarmed Assault,Attack Type
Country,3.0,4.0,0.0,10.0,0.0,Lesotho,Armed Assault,Attack Type
Country,1.0,1.0,0.0,0.0,0.0,Lesotho,Assassination,Attack Type
Country,14.0,26.0,0.0,6.0,0.0,Lesotho,Bombing/Explosion,Attack Type
Country,3.0,0.0,0.0,0.0,0.0,Lesotho,Facility/Infrastructure Attack,Attack Type
Country,1.0,4.0,0.0,11.0,0.0,Lesotho,Hijacking,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Lesotho,Hostage Taking (Kidnapping),Attack Type
Country,11.0,144.0,0.0,8.0,0.0,Liberia,Armed Assault,Attack Type
Country,3.0,20.0,0.0,0.0,0.0,Liberia,Assassination,Attack Type
Country,4.0,7.0,0.0,27.0,0.0,Liberia,Bombing/Explosion,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Liberia,Facility/Infrastructure Attack,Attack Type
Country,9.0,0.0,0.0,0.0,0.0,Liberia,Hostage Taking (Kidnapping),Attack Type
Country,333.0,411.0,12.0,679.0,9.0,Libya,Armed Assault,Attack Type
Country,164.0,144.0,20.0,110.0,5.0,Libya,Assassination,Attack Type
Country,724.0,693.0,56.0,1181.0,0.0,Libya,Bombing/Explosion,Attack Type
Country,57.0,6.0,3.0,2.0,0.0,Libya,Facility/Infrastructure Attack,Attack Type
Country,14.0,0.0,0.0,1.0,0.0,Libya,Hijacking,Attack Type
Country,4.0,26.0,3.0,11.0,0.0,Libya,Hostage Taking (Barricade Incident),Attack Type
Country,240.0,148.0,11.0,116.0,1.0,Libya,Hostage Taking (Kidnapping),Attack Type
Country,4.0,0.0,0.0,1.0,0.0,Libya,Unarmed Assault,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Lithuania,Armed Assault,Attack Type
Country,1.0,0.0,0.0,1.0,0.0,Lithuania,Assassination,Attack Type
Country,6.0,1.0,0.0,1.0,0.0,Lithuania,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Luxembourg,Assassination,Attack Type
Country,11.0,0.0,0.0,1.0,0.0,Luxembourg,Bombing/Explosion,Attack Type
Country,9.0,0.0,0.0,13.0,0.0,Macau,Armed Assault,Attack Type
Country,4.0,1.0,0.0,2.0,0.0,Macau,Assassination,Attack Type
Country,19.0,0.0,0.0,29.0,0.0,Macau,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,2.0,0.0,Macau,Unarmed Assault,Attack Type
Country,35.0,35.0,11.0,22.0,0.0,Macedonia,Armed Assault,Attack Type
Country,1.0,1.0,0.0,6.0,0.0,Macedonia,Assassination,Attack Type
Country,48.0,4.0,0.0,18.0,0.0,Macedonia,Bombing/Explosion,Attack Type
Country,14.0,0.0,0.0,0.0,0.0,Macedonia,Facility/Infrastructure Attack,Attack Type
Country,2.0,0.0,0.0,1.0,0.0,Macedonia,Hostage Taking (Barricade Incident),Attack Type
Country,9.0,0.0,0.0,5.0,0.0,Macedonia,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,1.0,0.0,Macedonia,Unarmed Assault,Attack Type
Country,4.0,10.0,0.0,40.0,0.0,Madagascar,Armed Assault,Attack Type
Country,3.0,0.0,0.0,1.0,0.0,Madagascar,Assassination,Attack Type
Country,10.0,1.0,0.0,37.0,0.0,Madagascar,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Madagascar,Facility/Infrastructure Attack,Attack Type
Country,4.0,4.0,0.0,0.0,0.0,Madagascar,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,1.0,0.0,Madagascar,Unarmed Assault,Attack Type
Country,3.0,31.0,0.0,0.0,0.0,Malawi,Armed Assault,Attack Type
Country,10.0,17.0,0.0,6.0,0.0,Malaysia,Armed Assault,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Malaysia,Assassination,Attack Type
Country,36.0,19.0,0.0,77.0,0.0,Malaysia,Bombing/Explosion,Attack Type
Country,16.0,2.0,0.0,0.0,0.0,Malaysia,Facility/Infrastructure Attack,Attack Type
Country,1.0,100.0,1.0,0.0,0.0,Malaysia,Hijacking,Attack Type
Country,1.0,0.0,0.0,3.0,0.0,Malaysia,Hostage Taking (Barricade Incident),Attack Type
Country,8.0,4.0,0.0,0.0,0.0,Malaysia,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,1.0,0.0,Malaysia,Unarmed Assault,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Maldives,Armed Assault,Attack Type
Country,2.0,0.0,0.0,3.0,0.0,Maldives,Assassination,Attack Type
Country,2.0,0.0,0.0,12.0,0.0,Maldives,Bombing/Explosion,Attack Type
Country,8.0,0.0,0.0,0.0,0.0,Maldives,Facility/Infrastructure Attack,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Maldives,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,1.0,0.0,Maldives,Unarmed Assault,Attack Type
Country,87.0,333.0,59.0,298.0,26.0,Mali,Armed Assault,Attack Type
Country,4.0,6.0,0.0,3.0,0.0,Mali,Assassination,Attack Type
Country,121.0,194.0,75.0,299.0,0.0,Mali,Bombing/Explosion,Attack Type
Country,13.0,10.0,0.0,2.0,0.0,Mali,Facility/Infrastructure Attack,Attack Type
Country,4.0,0.0,0.0,0.0,0.0,Mali,Hijacking,Attack Type
Country,6.0,79.0,34.0,95.0,62.0,Mali,Hostage Taking (Barricade Incident),Attack Type
Country,40.0,37.0,12.0,28.0,16.0,Mali,Hostage Taking (Kidnapping),Attack Type
Country,2.0,2.0,0.0,7.0,0.0,Mali,Unarmed Assault,Attack Type
Country,1.0,0.0,0.0,11.0,0.0,Malta,Armed Assault,Attack Type
Country,4.0,3.0,0.0,1.0,0.0,Malta,Assassination,Attack Type
Country,10.0,0.0,0.0,0.0,0.0,Malta,Bombing/Explosion,Attack Type
Country,3.0,0.0,0.0,0.0,0.0,Malta,Facility/Infrastructure Attack,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Malta,Hijacking,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Martinique,Armed Assault,Attack Type
Country,8.0,0.0,0.0,0.0,0.0,Martinique,Bombing/Explosion,Attack Type
Country,2.0,0.0,0.0,1.0,0.0,Martinique,Facility/Infrastructure Attack,Attack Type
Country,6.0,26.0,5.0,24.0,0.0,Mauritania,Armed Assault,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Mauritania,Assassination,Attack Type
Country,2.0,2.0,2.0,3.0,0.0,Mauritania,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Mauritania,Hijacking,Attack Type
Country,5.0,15.0,0.0,1.0,0.0,Mauritania,Hostage Taking (Kidnapping),Attack Type
Country,2.0,0.0,0.0,1.0,0.0,Mauritius,Assassination,Attack Type
Country,148.0,499.0,7.0,287.0,0.0,Mexico,Armed Assault,Attack Type
Country,93.0,136.0,0.0,22.0,0.0,Mexico,Assassination,Attack Type
Country,109.0,25.0,3.0,195.0,0.0,Mexico,Bombing/Explosion,Attack Type
Country,18.0,37.0,0.0,124.0,0.0,Mexico,Facility/Infrastructure Attack,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Mexico,Hijacking,Attack Type
Country,3.0,0.0,0.0,0.0,0.0,Mexico,Hostage Taking (Barricade Incident),Attack Type
Country,93.0,42.0,2.0,19.0,0.0,Mexico,Hostage Taking (Kidnapping),Attack Type
Country,4.0,0.0,0.0,4.0,0.0,Mexico,Unarmed Assault,Attack Type
Country,5.0,7.0,0.0,12.0,0.0,Moldova,Armed Assault,Attack Type
Country,12.0,4.0,0.0,66.0,0.0,Moldova,Bombing/Explosion,Attack Type
Country,2.0,0.0,0.0,0.0,0.0,Moldova,Hostage Taking (Kidnapping),Attack Type
Country,4.0,1.0,0.0,0.0,0.0,Montenegro,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Montenegro,Facility/Infrastructure Attack,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Morocco,Armed Assault,Attack Type
Country,6.0,5.0,0.0,1.0,0.0,Morocco,Assassination,Attack Type
Country,17.0,70.0,18.0,185.0,0.0,Morocco,Bombing/Explosion,Attack Type
Country,1.0,0.0,0.0,0.0,0.0,Morocco,Hostage Taking (Kidnapping),Attack Type
Country,1.0,0.0,0.0,12.0,0.0,Morocco,Unarmed Assault,Attack Type
Country,139.0,1636.0,3.0,917.0,3.0,Mozambique,Armed Assault,Attack Type
Country,15.0,24.0,0.0,12.0,0.0,Mozambique,Assassination,Attack Type
Country,46.0,297.0,0.0,272.0,0.0,Mozambique,Bombing/Explosion,Attack Type
